scenario_id,split,claim_family,replicate,seed,generator,critical_stratum,truth_supported,strong_effect,effective_n,family_count,family_correlation,family_imbalance,multiplicity,measurement_noise,policy_id,licensed,license_status,coverage,decision_regret,point_estimate,method
POLICY_CONFIRMATION-TRANSPORT-002145,POLICY_CONFIRMATION,TRANSPORT,2145,7615145,contaminated_gaussian,LOW_FAMILY_COUNT,True,True,100,4,0.85,5.0,10,1.5,NATIVE_BALANCED,False,BLOCKED_BY_TRANSPORT,True,0.0,0.08848087875856366,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002146,POLICY_CONFIRMATION,TRANSPORT,2146,7615146,contaminated_gaussian,HIGH_FAMILY_IMBALANCE,False,True,100,8,0.85,8.0,10,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.0053448418457331184,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002147,POLICY_CONFIRMATION,TRANSPORT,2147,7615147,contaminated_gaussian,HIGH_FAMILY_IMBALANCE,True,True,100,8,0.85,8.0,10,1.5,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.08442556898997206,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002148,POLICY_CONFIRMATION,TRANSPORT,2148,7615148,contaminated_gaussian,HIGH_MULTIPLICITY,False,True,100,8,0.85,5.0,500,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.010951476586208505,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002149,POLICY_CONFIRMATION,TRANSPORT,2149,7615149,contaminated_gaussian,HIGH_MULTIPLICITY,True,True,100,8,0.85,5.0,500,1.5,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.09739740966249204,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002150,POLICY_CONFIRMATION,TRANSPORT,2150,7615150,contaminated_gaussian,HIGH_MEASUREMENT_NOISE,False,True,100,8,0.85,5.0,10,1.8,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.019857254783559694,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002151,POLICY_CONFIRMATION,TRANSPORT,2151,7615151,contaminated_gaussian,HIGH_MEASUREMENT_NOISE,True,True,100,8,0.85,5.0,10,1.8,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.08433942176618149,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002152,POLICY_CONFIRMATION,TRANSPORT,2152,7615152,contaminated_gaussian,NEAR_MATERIALITY_BOUNDARY,False,True,100,8,0.85,5.0,10,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.007452970119346162,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002153,POLICY_CONFIRMATION,TRANSPORT,2153,7615153,contaminated_gaussian,NEAR_MATERIALITY_BOUNDARY,True,True,100,8,0.85,5.0,10,1.5,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.08292461987345871,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002154,POLICY_CONFIRMATION,TRANSPORT,2154,7615154,contaminated_gaussian,NEAR_TIE_TOP_K,False,True,100,8,0.85,5.0,10,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.010406406683059168,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002155,POLICY_CONFIRMATION,TRANSPORT,2155,7615155,contaminated_gaussian,NEAR_TIE_TOP_K,True,True,100,8,0.85,5.0,10,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.06363817806074595,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002156,POLICY_CONFIRMATION,TRANSPORT,2156,7615156,contaminated_gaussian,TRANSPORT_REVERSAL_RISK,False,True,100,8,0.85,5.0,10,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.009178911158011506,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002157,POLICY_CONFIRMATION,TRANSPORT,2157,7615157,contaminated_gaussian,TRANSPORT_REVERSAL_RISK,False,True,100,8,0.85,5.0,10,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.014411888560646449,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002158,POLICY_CONFIRMATION,TRANSPORT,2158,7615158,contaminated_gaussian,DISCOVERY_VALIDATION_SHIFT,False,True,100,8,0.85,5.0,10,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.0036144110569095826,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002159,POLICY_CONFIRMATION,TRANSPORT,2159,7615159,contaminated_gaussian,DISCOVERY_VALIDATION_SHIFT,True,True,100,8,0.85,5.0,10,1.5,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.07221380259029944,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002160,POLICY_CONFIRMATION,TRANSPORT,2160,7615160,correlated_bernoulli,LOW_EFFECTIVE_N,False,False,30,10,0.0,1.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.025,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002161,POLICY_CONFIRMATION,TRANSPORT,2161,7615161,correlated_bernoulli,LOW_EFFECTIVE_N,True,False,30,10,0.0,1.0,10,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.05500000000000001,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002162,POLICY_CONFIRMATION,TRANSPORT,2162,7615162,correlated_bernoulli,HIGH_FAMILY_CORRELATION,False,False,250,10,0.9,1.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.02,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002163,POLICY_CONFIRMATION,TRANSPORT,2163,7615163,correlated_bernoulli,HIGH_FAMILY_CORRELATION,True,False,250,10,0.9,1.0,10,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.05,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002164,POLICY_CONFIRMATION,TRANSPORT,2164,7615164,correlated_bernoulli,LOW_FAMILY_COUNT,False,False,250,4,0.0,1.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.0225,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002165,POLICY_CONFIRMATION,TRANSPORT,2165,7615165,correlated_bernoulli,LOW_FAMILY_COUNT,True,False,250,4,0.0,1.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.0175,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002166,POLICY_CONFIRMATION,TRANSPORT,2166,7615166,correlated_bernoulli,HIGH_FAMILY_IMBALANCE,False,False,250,10,0.0,8.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.0225,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002167,POLICY_CONFIRMATION,TRANSPORT,2167,7615167,correlated_bernoulli,HIGH_FAMILY_IMBALANCE,True,False,250,10,0.0,8.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_TRANSPORT,True,0.0,0.052500000000000005,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002168,POLICY_CONFIRMATION,TRANSPORT,2168,7615168,correlated_bernoulli,HIGH_MULTIPLICITY,False,False,250,10,0.0,1.0,500,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.02,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002169,POLICY_CONFIRMATION,TRANSPORT,2169,7615169,correlated_bernoulli,HIGH_MULTIPLICITY,True,False,250,10,0.0,1.0,500,0.6,NATIVE_BALANCED,False,BLOCKED_BY_TRANSPORT,True,0.0,0.05,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002170,POLICY_CONFIRMATION,TRANSPORT,2170,7615170,correlated_bernoulli,HIGH_MEASUREMENT_NOISE,False,False,250,10,0.0,1.0,10,1.8,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.025,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002171,POLICY_CONFIRMATION,TRANSPORT,2171,7615171,correlated_bernoulli,HIGH_MEASUREMENT_NOISE,True,False,250,10,0.0,1.0,10,1.8,NATIVE_BALANCED,False,BLOCKED_BY_TRANSPORT,True,0.0,0.0675,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002172,POLICY_CONFIRMATION,TRANSPORT,2172,7615172,correlated_bernoulli,NEAR_MATERIALITY_BOUNDARY,False,False,250,10,0.0,1.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.009999999999999998,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002173,POLICY_CONFIRMATION,TRANSPORT,2173,7615173,correlated_bernoulli,NEAR_MATERIALITY_BOUNDARY,True,False,250,10,0.0,1.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_TRANSPORT,True,0.0,0.0625,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002174,POLICY_CONFIRMATION,TRANSPORT,2174,7615174,correlated_bernoulli,NEAR_TIE_TOP_K,False,False,250,10,0.0,1.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.0,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002175,POLICY_CONFIRMATION,TRANSPORT,2175,7615175,correlated_bernoulli,NEAR_TIE_TOP_K,True,False,250,10,0.0,1.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_TRANSPORT,True,0.0,0.05500000000000001,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002176,POLICY_CONFIRMATION,TRANSPORT,2176,7615176,correlated_bernoulli,TRANSPORT_REVERSAL_RISK,False,False,250,10,0.0,1.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.0012500000000000015,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002177,POLICY_CONFIRMATION,TRANSPORT,2177,7615177,correlated_bernoulli,TRANSPORT_REVERSAL_RISK,False,False,250,10,0.0,1.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.018750000000000003,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002178,POLICY_CONFIRMATION,TRANSPORT,2178,7615178,correlated_bernoulli,DISCOVERY_VALIDATION_SHIFT,False,False,250,10,0.0,1.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.01,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002179,POLICY_CONFIRMATION,TRANSPORT,2179,7615179,correlated_bernoulli,DISCOVERY_VALIDATION_SHIFT,True,False,250,10,0.0,1.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_TRANSPORT,True,0.0,0.04750000000000001,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002180,POLICY_CONFIRMATION,TRANSPORT,2180,7615180,nonlinear_benchmark_effect,LOW_EFFECTIVE_N,False,True,30,10,0.0,1.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.016333719723531828,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002181,POLICY_CONFIRMATION,TRANSPORT,2181,7615181,nonlinear_benchmark_effect,LOW_EFFECTIVE_N,True,True,30,10,0.0,1.0,10,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.10995389610192416,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002182,POLICY_CONFIRMATION,TRANSPORT,2182,7615182,nonlinear_benchmark_effect,HIGH_FAMILY_CORRELATION,False,True,500,10,0.9,1.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.0012485256557871298,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002183,POLICY_CONFIRMATION,TRANSPORT,2183,7615183,nonlinear_benchmark_effect,HIGH_FAMILY_CORRELATION,True,True,500,10,0.9,1.0,10,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.09165699728996976,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002184,POLICY_CONFIRMATION,TRANSPORT,2184,7615184,nonlinear_benchmark_effect,LOW_FAMILY_COUNT,False,True,500,4,0.0,1.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.0015057135940301284,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002185,POLICY_CONFIRMATION,TRANSPORT,2185,7615185,nonlinear_benchmark_effect,LOW_FAMILY_COUNT,True,True,500,4,0.0,1.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_TRANSPORT,True,0.0,0.09742194602884821,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002186,POLICY_CONFIRMATION,TRANSPORT,2186,7615186,nonlinear_benchmark_effect,HIGH_FAMILY_IMBALANCE,False,True,500,10,0.0,8.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.004578421544021834,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002187,POLICY_CONFIRMATION,TRANSPORT,2187,7615187,nonlinear_benchmark_effect,HIGH_FAMILY_IMBALANCE,True,True,500,10,0.0,8.0,10,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.09344895144804553,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002188,POLICY_CONFIRMATION,TRANSPORT,2188,7615188,nonlinear_benchmark_effect,HIGH_MULTIPLICITY,False,True,500,10,0.0,1.0,500,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.016085954442971378,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002189,POLICY_CONFIRMATION,TRANSPORT,2189,7615189,nonlinear_benchmark_effect,HIGH_MULTIPLICITY,True,True,500,10,0.0,1.0,500,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.11831719174569955,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002190,POLICY_CONFIRMATION,TRANSPORT,2190,7615190,nonlinear_benchmark_effect,HIGH_MEASUREMENT_NOISE,False,True,500,10,0.0,1.0,10,1.8,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.02626917014246097,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002191,POLICY_CONFIRMATION,TRANSPORT,2191,7615191,nonlinear_benchmark_effect,HIGH_MEASUREMENT_NOISE,True,True,500,10,0.0,1.0,10,1.8,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.08666303649809284,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002192,POLICY_CONFIRMATION,TRANSPORT,2192,7615192,nonlinear_benchmark_effect,NEAR_MATERIALITY_BOUNDARY,False,True,500,10,0.0,1.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.004211921821334065,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002193,POLICY_CONFIRMATION,TRANSPORT,2193,7615193,nonlinear_benchmark_effect,NEAR_MATERIALITY_BOUNDARY,True,True,500,10,0.0,1.0,10,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.08053982407674648,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002194,POLICY_CONFIRMATION,TRANSPORT,2194,7615194,nonlinear_benchmark_effect,NEAR_TIE_TOP_K,False,True,500,10,0.0,1.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.009917103392884244,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002195,POLICY_CONFIRMATION,TRANSPORT,2195,7615195,nonlinear_benchmark_effect,NEAR_TIE_TOP_K,True,True,500,10,0.0,1.0,10,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.08521018089963918,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002196,POLICY_CONFIRMATION,TRANSPORT,2196,7615196,nonlinear_benchmark_effect,TRANSPORT_REVERSAL_RISK,False,True,500,10,0.0,1.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.03698847558745677,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002197,POLICY_CONFIRMATION,TRANSPORT,2197,7615197,nonlinear_benchmark_effect,TRANSPORT_REVERSAL_RISK,False,True,500,10,0.0,1.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.015204872462940115,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002198,POLICY_CONFIRMATION,TRANSPORT,2198,7615198,nonlinear_benchmark_effect,DISCOVERY_VALIDATION_SHIFT,False,True,500,10,0.0,1.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.014790081935629373,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002199,POLICY_CONFIRMATION,TRANSPORT,2199,7615199,nonlinear_benchmark_effect,DISCOVERY_VALIDATION_SHIFT,True,True,500,10,0.0,1.0,10,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.10481063491150627,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002200,POLICY_CONFIRMATION,TRANSPORT,2200,7615200,gaussian_mixture,LOW_EFFECTIVE_N,False,False,30,4,0.0,1.0,50,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.08470102374342404,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002201,POLICY_CONFIRMATION,TRANSPORT,2201,7615201,gaussian_mixture,LOW_EFFECTIVE_N,True,False,30,4,0.0,1.0,50,0.6,NATIVE_BALANCED,False,BLOCKED_BY_TRANSPORT,True,0.0,0.09450874329509498,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002202,POLICY_CONFIRMATION,TRANSPORT,2202,7615202,gaussian_mixture,HIGH_FAMILY_CORRELATION,False,False,30,4,0.9,1.0,50,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.025867518868476935,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002203,POLICY_CONFIRMATION,TRANSPORT,2203,7615203,gaussian_mixture,HIGH_FAMILY_CORRELATION,True,False,30,4,0.9,1.0,50,0.6,NATIVE_BALANCED,False,BLOCKED_BY_TRANSPORT,True,0.0,0.11072176305070826,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002204,POLICY_CONFIRMATION,TRANSPORT,2204,7615204,gaussian_mixture,LOW_FAMILY_COUNT,False,False,30,4,0.0,1.0,50,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.004248968045533836,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002205,POLICY_CONFIRMATION,TRANSPORT,2205,7615205,gaussian_mixture,LOW_FAMILY_COUNT,True,False,30,4,0.0,1.0,50,0.6,NATIVE_BALANCED,False,BLOCKED_BY_TRANSPORT,True,0.0,0.0632765539993876,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002206,POLICY_CONFIRMATION,TRANSPORT,2206,7615206,gaussian_mixture,HIGH_FAMILY_IMBALANCE,False,False,30,4,0.0,8.0,50,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.03335716892216446,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002207,POLICY_CONFIRMATION,TRANSPORT,2207,7615207,gaussian_mixture,HIGH_FAMILY_IMBALANCE,True,False,30,4,0.0,8.0,50,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.037924169817627765,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002208,POLICY_CONFIRMATION,TRANSPORT,2208,7615208,gaussian_mixture,HIGH_MULTIPLICITY,False,False,30,4,0.0,1.0,500,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.012919577426237285,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002209,POLICY_CONFIRMATION,TRANSPORT,2209,7615209,gaussian_mixture,HIGH_MULTIPLICITY,True,False,30,4,0.0,1.0,500,0.6,NATIVE_BALANCED,False,BLOCKED_BY_TRANSPORT,True,0.0,0.07001592358925834,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002210,POLICY_CONFIRMATION,TRANSPORT,2210,7615210,gaussian_mixture,HIGH_MEASUREMENT_NOISE,False,False,30,4,0.0,1.0,50,1.8,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.014365916916759248,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002211,POLICY_CONFIRMATION,TRANSPORT,2211,7615211,gaussian_mixture,HIGH_MEASUREMENT_NOISE,True,False,30,4,0.0,1.0,50,1.8,NATIVE_BALANCED,False,BLOCKED_BY_TRANSPORT,True,0.0,0.03823559717264727,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002212,POLICY_CONFIRMATION,TRANSPORT,2212,7615212,gaussian_mixture,NEAR_MATERIALITY_BOUNDARY,False,False,30,4,0.0,1.0,50,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.054821067632828596,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002213,POLICY_CONFIRMATION,TRANSPORT,2213,7615213,gaussian_mixture,NEAR_MATERIALITY_BOUNDARY,True,False,30,4,0.0,1.0,50,0.6,NATIVE_BALANCED,False,BLOCKED_BY_TRANSPORT,True,0.0,0.03289350667050939,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002214,POLICY_CONFIRMATION,TRANSPORT,2214,7615214,gaussian_mixture,NEAR_TIE_TOP_K,False,False,30,4,0.0,1.0,50,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.010510450380812707,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002215,POLICY_CONFIRMATION,TRANSPORT,2215,7615215,gaussian_mixture,NEAR_TIE_TOP_K,True,False,30,4,0.0,1.0,50,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.01488478105888009,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002216,POLICY_CONFIRMATION,TRANSPORT,2216,7615216,gaussian_mixture,TRANSPORT_REVERSAL_RISK,False,False,30,4,0.0,1.0,50,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.004621967005348964,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002217,POLICY_CONFIRMATION,TRANSPORT,2217,7615217,gaussian_mixture,TRANSPORT_REVERSAL_RISK,False,False,30,4,0.0,1.0,50,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.0027791791619535718,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002218,POLICY_CONFIRMATION,TRANSPORT,2218,7615218,gaussian_mixture,DISCOVERY_VALIDATION_SHIFT,False,False,30,4,0.0,1.0,50,0.6,NATIVE_BALANCED,False,BLOCKED_BY_TRANSPORT,False,0.0,0.03282564496824901,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002219,POLICY_CONFIRMATION,TRANSPORT,2219,7615219,gaussian_mixture,DISCOVERY_VALIDATION_SHIFT,True,False,30,4,0.0,1.0,50,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.03487253636504696,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002220,POLICY_CONFIRMATION,TRANSPORT,2220,7615220,skewed,LOW_EFFECTIVE_N,False,True,30,4,0.35,1.0,50,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.0012657101577705225,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002221,POLICY_CONFIRMATION,TRANSPORT,2221,7615221,skewed,LOW_EFFECTIVE_N,True,True,30,4,0.35,1.0,50,0.6,NATIVE_BALANCED,False,BLOCKED_BY_TRANSPORT,True,0.0,0.11751628836585708,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002222,POLICY_CONFIRMATION,TRANSPORT,2222,7615222,skewed,HIGH_FAMILY_CORRELATION,False,True,60,4,0.9,1.0,50,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.015560304989196702,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002223,POLICY_CONFIRMATION,TRANSPORT,2223,7615223,skewed,HIGH_FAMILY_CORRELATION,True,True,60,4,0.9,1.0,50,0.6,NATIVE_BALANCED,False,BLOCKED_BY_TRANSPORT,True,0.0,0.08071369302424082,HELD_OUT_TRANSPORT_FOLD
POLICY_CONFIRMATION-TRANSPORT-002224,POLICY_CONFIRMATION,TRANSPORT,2224,7615224,skewed,LOW_FAMILY_COUNT,False,True,60,4,0.35,1.0,50,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.01391833818426603,HELD_OUT_TRANSPORT_FOLD
