model_a,model_b,superiority_probability,mean_difference,confidence_lower,confidence_upper
mistralai/mistral-7b-instruct-v0.3,mistralai/mixtral-8x22b,0.0,-0.17938902826191036,-0.19668550510984675,-0.16303320979510266
mistralai/mistral-7b-instruct-v0.3,mistralai/mixtral-8x7b-32kseqlen,0.0,-0.11842319880917596,-0.13399894237491095,-0.10363892163639477
mistralai/mistral-7b-instruct-v0.3,mistralai/open-mistral-nemo-2407,0.0,-0.05458707233247272,-0.07200613591317274,-0.03526424158783315
mistralai/mistral-7b-instruct-v0.3,qwen/qwen1.5-110b-chat,0.0,-0.16850340726515406,-0.1897289233420688,-0.14883658507908773
mistralai/mistral-7b-instruct-v0.3,qwen/qwen1.5-14b,0.0,-0.08764532984255302,-0.10490480703174403,-0.07059622706003268
mistralai/mistral-7b-instruct-v0.3,qwen/qwen1.5-32b,0.0,-0.14558538057290668,-0.163302034243878,-0.13172421712756985
mistralai/mistral-7b-instruct-v0.3,qwen/qwen1.5-72b,0.0,-0.17476491682676396,-0.19249916975448994,-0.15959041768386684
mistralai/mistral-7b-instruct-v0.3,qwen/qwen1.5-7b,0.0,-0.027060969769194677,-0.04246801995701937,-0.01181886208111235
mistralai/mistral-7b-instruct-v0.3,qwen/qwen2-72b-instruct,0.0,-0.2244499479038372,-0.24891564567510854,-0.20054002272188917
mistralai/mistral-7b-instruct-v0.3,qwen/qwen2.5-72b-instruct-turbo,0.0,-0.23464592268950382,-0.26138089221321426,-0.2113690335226415
mistralai/mistral-7b-instruct-v0.3,qwen/qwen2.5-7b-instruct-turbo,0.0,-0.1298819411681695,-0.15135278398467905,-0.11119607121850922
mistralai/mistral-7b-instruct-v0.3,snowflake/snowflake-arctic-instruct,0.0,-0.07777610239717583,-0.09221103146922575,-0.06361496357680617
mistralai/mistral-7b-v0.1,mistralai/mixtral-8x22b,0.0,-0.2122689602095672,-0.23182825225449727,-0.19454533482816677
mistralai/mistral-7b-v0.1,mistralai/mixtral-8x7b-32kseqlen,0.0,-0.15130313075683283,-0.16843184447992232,-0.13366182754971462
mistralai/mistral-7b-v0.1,mistralai/open-mistral-nemo-2407,0.0,-0.08746700428012957,-0.10689886232923049,-0.06602774535818924
mistralai/mistral-7b-v0.1,qwen/qwen1.5-110b-chat,0.0,-0.20138333921281093,-0.2238468996850761,-0.17747960604650168
mistralai/mistral-7b-v0.1,qwen/qwen1.5-14b,0.0,-0.12052526179020988,-0.1420496287471255,-0.10102009082118793
mistralai/mistral-7b-v0.1,qwen/qwen1.5-32b,0.0,-0.17846531252056352,-0.1979929704835481,-0.15979587810482176
mistralai/mistral-7b-v0.1,qwen/qwen1.5-72b,0.0,-0.20764484877442077,-0.22702433190011762,-0.18826629936448236
mistralai/mistral-7b-v0.1,qwen/qwen1.5-7b,0.0,-0.05994090171685154,-0.0776128814816305,-0.042886969623195846
mistralai/mistral-7b-v0.1,qwen/qwen2-72b-instruct,0.0,-0.2573298798514941,-0.28416761901628446,-0.23126772189781825
mistralai/mistral-7b-v0.1,qwen/qwen2.5-72b-instruct-turbo,0.0,-0.2675258546371607,-0.294396484259031,-0.2422538572179533
mistralai/mistral-7b-v0.1,qwen/qwen2.5-7b-instruct-turbo,0.0,-0.16276187311582638,-0.18634954654948846,-0.14088520770458873
mistralai/mistral-7b-v0.1,snowflake/snowflake-arctic-instruct,0.0,-0.11065603434483269,-0.1288242133599375,-0.09444042209563765
mistralai/mixtral-8x22b,mistralai/mixtral-8x7b-32kseqlen,1.0,0.06096582945273439,0.04815027870117322,0.073883574238572
mistralai/mixtral-8x22b,mistralai/open-mistral-nemo-2407,1.0,0.12480195592943763,0.10507064597920893,0.1438597576578464
mistralai/mixtral-8x22b,qwen/qwen1.5-110b-chat,0.94,0.010885620996756268,-0.0037057287600583294,0.025104378547704455
mistralai/mixtral-8x22b,qwen/qwen1.5-14b,1.0,0.09174369841935733,0.07608329646992183,0.10787958221327283
mistralai/mixtral-8x22b,qwen/qwen1.5-32b,1.0,0.03380364768900368,0.020288002058372546,0.04662273293110176
mistralai/mixtral-8x22b,qwen/qwen1.5-72b,0.758,0.0046241114351464035,-0.006280780526907544,0.015958062891966576
mistralai/mixtral-8x22b,qwen/qwen1.5-7b,1.0,0.1523280584927157,0.13629684782234483,0.16941657988209394
mistralai/mixtral-8x22b,qwen/qwen2-72b-instruct,0.0,-0.04506091964192687,-0.06082994658086457,-0.03071932305053398
mistralai/mixtral-8x22b,qwen/qwen2.5-72b-instruct-turbo,0.0,-0.055256894427593475,-0.07241259026550344,-0.03936932893411893
mistralai/mixtral-8x22b,qwen/qwen2.5-7b-instruct-turbo,1.0,0.04950708709374084,0.03386200890945737,0.06513480335057927
mistralai/mixtral-8x22b,snowflake/snowflake-arctic-instruct,1.0,0.10161292586473451,0.0851575601734552,0.1190008998495878
mistralai/mixtral-8x7b-32kseqlen,mistralai/open-mistral-nemo-2407,1.0,0.06383612647670323,0.0466559692937855,0.08186262585423287
mistralai/mixtral-8x7b-32kseqlen,qwen/qwen1.5-110b-chat,0.0,-0.050080208455978124,-0.06851036624544152,-0.03168559656561382
mistralai/mixtral-8x7b-32kseqlen,qwen/qwen1.5-14b,0.998,0.03077786896662293,0.014601216792012234,0.046013768271357836
mistralai/mixtral-8x7b-32kseqlen,qwen/qwen1.5-32b,0.0,-0.027162181763730708,-0.04242915706968917,-0.011886231524867237
mistralai/mixtral-8x7b-32kseqlen,qwen/qwen1.5-72b,0.0,-0.05634171801758799,-0.07198241356893828,-0.041754236930367346
mistralai/mixtral-8x7b-32kseqlen,qwen/qwen1.5-7b,1.0,0.09136222903998129,0.07584236476972474,0.10750570013636622
mistralai/mixtral-8x7b-32kseqlen,qwen/qwen2-72b-instruct,0.0,-0.10602674909466125,-0.12770898059968416,-0.0859151165183272
mistralai/mixtral-8x7b-32kseqlen,qwen/qwen2.5-72b-instruct-turbo,0.0,-0.11622272388032788,-0.13982500186206123,-0.09391920708829228
mistralai/mixtral-8x7b-32kseqlen,qwen/qwen2.5-7b-instruct-turbo,0.09,-0.011458742358993555,-0.02881758578636258,0.0053612634484005925
mistralai/mixtral-8x7b-32kseqlen,snowflake/snowflake-arctic-instruct,1.0,0.04064709641200011,0.028275068257486685,0.0552123639697582
mistralai/open-mistral-nemo-2407,qwen/qwen1.5-110b-chat,0.0,-0.11391633493268136,-0.13752166608043684,-0.09159411119809573
mistralai/open-mistral-nemo-2407,qwen/qwen1.5-14b,0.0,-0.0330582575100803,-0.0544052920686646,-0.011615197169293446
mistralai/open-mistral-nemo-2407,qwen/qwen1.5-32b,0.0,-0.09099830824043394,-0.11086163189073532,-0.07111226381303422
mistralai/open-mistral-nemo-2407,qwen/qwen1.5-72b,0.0,-0.12017784449429122,-0.1431766623579429,-0.10000355774002762
mistralai/open-mistral-nemo-2407,qwen/qwen1.5-7b,0.99,0.027526102563278046,0.0062672826507464445,0.04707717768367481
mistralai/open-mistral-nemo-2407,qwen/qwen2-72b-instruct,0.0,-0.1698628755713645,-0.19726134851301544,-0.1456144807386148
mistralai/open-mistral-nemo-2407,qwen/qwen2.5-72b-instruct-turbo,0.0,-0.1800588503570311,-0.20841622817710453,-0.15460621189227364
mistralai/open-mistral-nemo-2407,qwen/qwen2.5-7b-instruct-turbo,0.0,-0.07529486883569679,-0.09891129484942683,-0.05427163444632424
mistralai/open-mistral-nemo-2407,snowflake/snowflake-arctic-instruct,0.0,-0.023189030064703114,-0.04224371635783268,-0.005700446133733306
qwen/qwen1.5-110b-chat,qwen/qwen1.5-14b,1.0,0.08085807742260105,0.061584809159172006,0.10161851897064403
qwen/qwen1.5-110b-chat,qwen/qwen1.5-32b,0.998,0.02291802669224742,0.006494609295341719,0.03951569684210442
qwen/qwen1.5-110b-chat,qwen/qwen1.5-72b,0.2,-0.006261509561609865,-0.02041013872222286,0.007967330674522597
qwen/qwen1.5-110b-chat,qwen/qwen1.5-7b,1.0,0.14144243749595942,0.12201168140786495,0.16408235022632464
qwen/qwen1.5-110b-chat,qwen/qwen2-72b-instruct,0.0,-0.05594654063868313,-0.07086687055236013,-0.04373788968615576
qwen/qwen1.5-110b-chat,qwen/qwen2.5-72b-instruct-turbo,0.0,-0.06614251542434973,-0.08234685933535839,-0.05159506437059206
qwen/qwen1.5-110b-chat,qwen/qwen2.5-7b-instruct-turbo,1.0,0.03862146609698457,0.02415483070594248,0.05525980444109841
qwen/qwen1.5-110b-chat,snowflake/snowflake-arctic-instruct,1.0,0.09072730486797825,0.06929468338168678,0.11384744969940895
qwen/qwen1.5-14b,qwen/qwen1.5-32b,0.0,-0.05794005073035364,-0.07071977747076776,-0.044694453022445166
qwen/qwen1.5-14b,qwen/qwen1.5-72b,0.0,-0.08711958698421092,-0.10434390366215793,-0.07300426032758825
qwen/qwen1.5-14b,qwen/qwen1.5-7b,1.0,0.06058436007335834,0.04713120739843264,0.07435722741328073
qwen/qwen1.5-14b,qwen/qwen2-72b-instruct,0.0,-0.1368046180612842,-0.15780296314969938,-0.11694089087462403
qwen/qwen1.5-14b,qwen/qwen2.5-72b-instruct-turbo,0.0,-0.1470005928469508,-0.1678358604801419,-0.12505094510458184
qwen/qwen1.5-14b,qwen/qwen2.5-7b-instruct-turbo,0.0,-0.042236611325616485,-0.057673675860165544,-0.027990643367972086
qwen/qwen1.5-14b,snowflake/snowflake-arctic-instruct,0.9,0.009869227445377183,-0.00594157205888428,0.025865795907604235
qwen/qwen1.5-32b,qwen/qwen1.5-72b,0.0,-0.029179536253857285,-0.04140156112108241,-0.018173695008731193
qwen/qwen1.5-32b,qwen/qwen1.5-7b,1.0,0.11852441080371198,0.10206793244203925,0.1345404571714381
qwen/qwen1.5-32b,qwen/qwen2-72b-instruct,0.0,-0.07886456733093056,-0.09636602664095537,-0.06231806380307808
qwen/qwen1.5-32b,qwen/qwen2.5-72b-instruct-turbo,0.0,-0.08906054211659717,-0.10695960584942384,-0.07037293535143863
qwen/qwen1.5-32b,qwen/qwen2.5-7b-instruct-turbo,0.982,0.015703439404737153,0.0004489389322562183,0.02906570195558826
qwen/qwen1.5-32b,snowflake/snowflake-arctic-instruct,1.0,0.06780927817573082,0.052983297438478516,0.08371190086437488
qwen/qwen1.5-72b,qwen/qwen1.5-7b,1.0,0.14770394705756928,0.13082358890521897,0.16482468591481306
qwen/qwen1.5-72b,qwen/qwen2-72b-instruct,0.0,-0.049685031077073276,-0.06631805975435313,-0.03470235871468688
qwen/qwen1.5-72b,qwen/qwen2.5-72b-instruct-turbo,0.0,-0.059881005862739874,-0.07766232522164364,-0.044078066898565554
qwen/qwen1.5-72b,qwen/qwen2.5-7b-instruct-turbo,1.0,0.04488297565859444,0.028247418647849607,0.06072460086481926
qwen/qwen1.5-72b,snowflake/snowflake-arctic-instruct,1.0,0.09698881442958811,0.08013096477676235,0.1165871112473628
qwen/qwen1.5-7b,qwen/qwen2-72b-instruct,0.0,-0.19738897813464257,-0.21937539319090932,-0.1750933759916761
qwen/qwen1.5-7b,qwen/qwen2.5-72b-instruct-turbo,0.0,-0.20758495292030915,-0.2305667861353356,-0.18545981221160132
qwen/qwen1.5-7b,qwen/qwen2.5-7b-instruct-turbo,0.0,-0.10282097139897482,-0.1197075391010296,-0.08571541264126106
qwen/qwen1.5-7b,snowflake/snowflake-arctic-instruct,0.0,-0.05071513262798116,-0.06489221772331205,-0.03625932324316186
qwen/qwen2-72b-instruct,qwen/qwen2.5-72b-instruct-turbo,0.008,-0.010195974785666603,-0.021047138747304836,-0.001431719523588308
qwen/qwen2-72b-instruct,qwen/qwen2.5-7b-instruct-turbo,1.0,0.0945680067356677,0.08014876631356245,0.1102236174499002
qwen/qwen2-72b-instruct,snowflake/snowflake-arctic-instruct,1.0,0.1466738455066614,0.1214193058775984,0.17265723896858715
qwen/qwen2.5-72b-instruct-turbo,qwen/qwen2.5-7b-instruct-turbo,1.0,0.1047639815213343,0.08934865926518783,0.1214334868151887
qwen/qwen2.5-72b-instruct-turbo,snowflake/snowflake-arctic-instruct,1.0,0.15686982029232796,0.13123012115301766,0.18447944611491168
qwen/qwen2.5-7b-instruct-turbo,snowflake/snowflake-arctic-instruct,1.0,0.05210583877099367,0.03275012363127593,0.07250570606343108
