model_a,model_b,subject_id,aggregate_accuracy_difference,subject_accuracy_difference,practical_effect_threshold
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-110b-chat,miscellaneous,0.02276023442735009,-0.019157088122605304,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-110b-chat,moral_scenarios,0.02276023442735009,-0.08491620111731846,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-110b-chat,public_relations,0.02276023442735009,-0.045454545454545414,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-14b,computer_security,0.10416470997929439,-0.039999999999999925,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-14b,high_school_european_history,0.10416470997929439,-0.0121212121212122,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-32b,college_mathematics,0.046274246528855256,-0.04999999999999999,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-32b,elementary_mathematics,0.046274246528855256,-0.013227513227513255,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-32b,high_school_european_history,0.046274246528855256,-0.024242424242424288,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-32b,high_school_mathematics,0.046274246528855256,-0.059259259259259234,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-32b,virology,0.046274246528855256,-0.012048192771084265,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-72b,college_mathematics,0.01668590984028462,-0.10000000000000003,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-72b,college_medicine,0.01668590984028462,-0.011560693641618491,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-72b,college_physics,0.01668590984028462,-0.039215686274509776,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-72b,computer_security,0.01668590984028462,-0.010000000000000009,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-72b,electrical_engineering,0.01668590984028462,-0.03448275862068961,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-72b,elementary_mathematics,0.01668590984028462,-0.023809523809523836,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-72b,high_school_european_history,0.01668590984028462,-0.024242424242424288,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-72b,high_school_geography,0.01668590984028462,-0.010101010101010166,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-72b,high_school_mathematics,0.01668590984028462,-0.059259259259259234,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-72b,high_school_us_history,0.01668590984028462,-0.019607843137254943,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-72b,human_sexuality,0.01668590984028462,-0.022900763358778664,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-72b,international_law,0.01668590984028462,-0.024793388429751984,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-72b,logical_fallacies,0.01668590984028462,-0.036809815950920255,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-72b,marketing,0.01668590984028462,-0.02136752136752129,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-72b,public_relations,0.01668590984028462,-0.027272727272727226,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-72b,virology,0.01668590984028462,-0.01807228915662651,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen2-72b-instruct,high_school_psychology,-0.0329004214469224,0.016513761467889854,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen2-72b-instruct,high_school_statistics,-0.0329004214469224,0.01851851851851849,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen2-72b-instruct,world_religions,-0.0329004214469224,0.03508771929824561,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen2.5-72b-instruct-turbo,moral_disputes,-0.04311932454755674,0.014450867052023142,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen2.5-7b-instruct-turbo,business_ethics,0.061894965806209234,-0.019999999999999907,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen2.5-7b-instruct-turbo,high_school_european_history,0.061894965806209234,-0.018181818181818188,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen2.5-7b-instruct-turbo,high_school_mathematics,0.061894965806209234,-0.08518518518518514,0.01
meta/llama-3.3-70b-instruct-turbo,qwen/qwen2.5-7b-instruct-turbo,virology,0.061894965806209234,-0.012048192771084265,0.01
meta/llama-3.3-70b-instruct-turbo,snowflake/snowflake-arctic-instruct,computer_security,0.114033000017419,-0.039999999999999925,0.01
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,abstract_algebra,-0.014875639865859491,0.03999999999999998,0.01
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,business_ethics,-0.014875639865859491,0.020000000000000018,0.01
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,college_chemistry,-0.014875639865859491,0.06,0.01
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,college_computer_science,-0.014875639865859491,0.010000000000000009,0.01
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,college_mathematics,-0.014875639865859491,0.10000000000000003,0.01
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,college_physics,-0.014875639865859491,0.039215686274509776,0.01
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,computer_security,-0.014875639865859491,0.030000000000000027,0.01
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,elementary_mathematics,-0.014875639865859491,0.06084656084656087,0.01
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,global_facts,-0.014875639865859491,0.019999999999999962,0.01
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,high_school_biology,-0.014875639865859491,0.07096774193548394,0.01
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,high_school_chemistry,-0.014875639865859491,0.024630541871921208,0.01
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,high_school_macroeconomics,-0.014875639865859491,0.023076923076923106,0.01
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,high_school_mathematics,-0.014875639865859491,0.04814814814814816,0.01
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,high_school_physics,-0.014875639865859491,0.10596026490066224,0.01
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,high_school_statistics,-0.014875639865859491,0.023148148148148195,0.01
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,human_sexuality,-0.014875639865859491,0.03053435114503822,0.01
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,logical_fallacies,-0.014875639865859491,0.05521472392638038,0.01
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,machine_learning,-0.014875639865859491,0.04464285714285715,0.01
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,moral_disputes,-0.014875639865859491,0.028901734104046173,0.01
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,professional_law,-0.014875639865859491,0.03389830508474578,0.01
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,public_relations,-0.014875639865859491,0.036363636363636376,0.01
microsoft/phi-2,mistralai/mistral-7b-instruct-v0.3,security_studies,-0.014875639865859491,0.020408163265306145,0.01
microsoft/phi-2,mistralai/mistral-7b-v0.1,anatomy,0.018498074253382235,-0.029629629629629617,0.01
microsoft/phi-2,mistralai/mistral-7b-v0.1,clinical_knowledge,0.018498074253382235,-0.03396226415094339,0.01
microsoft/phi-2,mistralai/mistral-7b-v0.1,high_school_european_history,0.018498074253382235,-0.06666666666666676,0.01
microsoft/phi-2,mistralai/mistral-7b-v0.1,high_school_government_and_politics,0.018498074253382235,-0.04663212435233166,0.01
microsoft/phi-2,mistralai/mistral-7b-v0.1,high_school_microeconomics,0.018498074253382235,-0.04621848739495804,0.01
microsoft/phi-2,mistralai/mistral-7b-v0.1,high_school_us_history,0.018498074253382235,-0.07352941176470584,0.01
microsoft/phi-2,mistralai/mistral-7b-v0.1,medical_genetics,0.018498074253382235,-0.06000000000000005,0.01
microsoft/phi-2,mistralai/mistral-7b-v0.1,miscellaneous,0.018498074253382235,-0.03192848020434225,0.01
microsoft/phi-2,mistralai/mistral-7b-v0.1,moral_scenarios,0.018498074253382235,-0.0983240223463687,0.01
microsoft/phi-2,mistralai/mistral-7b-v0.1,nutrition,0.018498074253382235,-0.02941176470588236,0.01
microsoft/phi-2,mistralai/mistral-7b-v0.1,philosophy,0.018498074253382235,-0.032154340836012874,0.01
microsoft/phi-2,mistralai/mistral-7b-v0.1,prehistory,0.018498074253382235,-0.03703703703703698,0.01
microsoft/phi-2,mistralai/mistral-7b-v0.1,professional_accounting,0.018498074253382235,-0.021276595744680826,0.01
microsoft/phi-2,mistralai/mistral-7b-v0.1,professional_medicine,0.018498074253382235,-0.11029411764705882,0.01
microsoft/phi-2,mistralai/mistral-7b-v0.1,security_studies,0.018498074253382235,-0.02857142857142858,0.01
microsoft/phi-2,mistralai/mistral-7b-v0.1,sociology,0.018498074253382235,-0.014925373134328401,0.01
microsoft/phi-2,mistralai/mistral-7b-v0.1,us_foreign_policy,0.018498074253382235,-0.010000000000000009,0.01
microsoft/phi-2,mistralai/mistral-7b-v0.1,world_religions,0.018498074253382235,-0.08771929824561409,0.01
microsoft/phi-2,mistralai/open-mistral-nemo-2407,abstract_algebra,-0.06904523435038923,0.020000000000000018,0.01
microsoft/phi-2,mistralai/open-mistral-nemo-2407,business_ethics,-0.06904523435038923,0.09999999999999998,0.01
microsoft/phi-2,mistralai/open-mistral-nemo-2407,college_mathematics,-0.06904523435038923,0.010000000000000009,0.01
microsoft/phi-2,mistralai/open-mistral-nemo-2407,electrical_engineering,-0.06904523435038923,0.01379310344827589,0.01
microsoft/phi-2,mistralai/open-mistral-nemo-2407,elementary_mathematics,-0.06904523435038923,0.023809523809523836,0.01
microsoft/phi-2,mistralai/open-mistral-nemo-2407,high_school_mathematics,-0.06904523435038923,0.029629629629629617,0.01
microsoft/phi-2,mistralai/open-mistral-nemo-2407,human_sexuality,-0.06904523435038923,0.03053435114503822,0.01
microsoft/phi-2,mistralai/open-mistral-nemo-2407,machine_learning,-0.06904523435038923,0.0982142857142857,0.01
microsoft/phi-2,mistralai/open-mistral-nemo-2407,moral_disputes,-0.06904523435038923,0.011560693641618491,0.01
microsoft/phi-2,mistralai/open-mistral-nemo-2407,sociology,-0.06904523435038923,0.08955223880597007,0.01
microsoft/phi-2,qwen/qwen1.5-14b,logical_fallacies,-0.10218865399339194,0.030674846625766916,0.01
microsoft/phi-2,qwen/qwen1.5-14b,public_relations,-0.10218865399339194,0.018181818181818188,0.01
microsoft/phi-2,qwen/qwen1.5-14b,virology,-0.10218865399339194,0.012048192771084376,0.01
microsoft/phi-2,qwen/qwen1.5-7b,college_chemistry,-0.041528346798051174,0.020000000000000018,0.01
microsoft/phi-2,qwen/qwen1.5-7b,college_mathematics,-0.041528346798051174,0.030000000000000027,0.01
microsoft/phi-2,qwen/qwen1.5-7b,human_sexuality,-0.041528346798051174,0.03816793893129766,0.01
microsoft/phi-2,qwen/qwen1.5-7b,logical_fallacies,-0.041528346798051174,0.06134969325153372,0.01
microsoft/phi-2,qwen/qwen1.5-7b,machine_learning,-0.041528346798051174,0.0892857142857143,0.01
microsoft/phi-2,qwen/qwen1.5-7b,moral_disputes,-0.041528346798051174,0.01734104046242768,0.01
microsoft/phi-2,qwen/qwen1.5-7b,public_relations,-0.041528346798051174,0.045454545454545414,0.01
microsoft/phi-2,qwen/qwen2.5-7b-instruct-turbo,security_studies,-0.1444583981664771,0.020408163265306145,0.01
microsoft/phi-2,snowflake/snowflake-arctic-instruct,college_mathematics,-0.09232036395526733,0.030000000000000027,0.01
microsoft/phi-2,snowflake/snowflake-arctic-instruct,machine_learning,-0.09232036395526733,0.0267857142857143,0.01
microsoft/phi-3-medium-4k-instruct,microsoft/phi-3-small-8k-instruct,college_physics,0.017740008240982652,-0.02941176470588236,0.01
microsoft/phi-3-medium-4k-instruct,microsoft/phi-3-small-8k-instruct,global_facts,0.017740008240982652,-0.020000000000000018,0.01
microsoft/phi-3-medium-4k-instruct,microsoft/phi-3-small-8k-instruct,high_school_biology,0.017740008240982652,-0.016129032258064502,0.01
microsoft/phi-3-medium-4k-instruct,microsoft/phi-3-small-8k-instruct,management,0.017740008240982652,-0.03883495145631077,0.01
microsoft/phi-3-medium-4k-instruct,microsoft/phi-3-small-8k-instruct,moral_disputes,0.017740008240982652,-0.026011560693641633,0.01
microsoft/phi-3-medium-4k-instruct,microsoft/phi-3-small-8k-instruct,moral_scenarios,0.017740008240982652,-0.07150837988826819,0.01
microsoft/phi-3-medium-4k-instruct,microsoft/phi-3-small-8k-instruct,philosophy,0.017740008240982652,-0.016077170418006492,0.01
microsoft/phi-3-medium-4k-instruct,mistralai/mixtral-8x7b-32kseqlen,college_computer_science,0.05726422045834667,-0.030000000000000027,0.01
microsoft/phi-3-medium-4k-instruct,mistralai/mixtral-8x7b-32kseqlen,computer_security,0.05726422045834667,-0.020000000000000018,0.01
microsoft/phi-3-medium-4k-instruct,mistralai/mixtral-8x7b-32kseqlen,moral_disputes,0.05726422045834667,-0.03179190751445082,0.01
microsoft/phi-3-medium-4k-instruct,mistralai/open-mistral-nemo-2407,computer_security,0.12122293626357805,-0.020000000000000018,0.01
microsoft/phi-3-medium-4k-instruct,qwen/qwen1.5-14b,computer_security,0.08807951662057534,-0.04999999999999993,0.01
microsoft/phi-3-medium-4k-instruct,qwen/qwen1.5-32b,electrical_engineering,0.030189053170136204,-0.0482758620689655,0.01
microsoft/phi-3-medium-4k-instruct,qwen/qwen1.5-32b,high_school_computer_science,0.030189053170136204,-0.020000000000000018,0.01
microsoft/phi-3-medium-4k-instruct,qwen/qwen1.5-32b,marketing,0.030189053170136204,-0.017094017094017144,0.01
microsoft/phi-3-medium-4k-instruct,qwen/qwen1.5-32b,moral_disputes,0.030189053170136204,-0.026011560693641633,0.01
microsoft/phi-3-medium-4k-instruct,qwen/qwen1.5-32b,philosophy,0.030189053170136204,-0.022508038585209,0.01
microsoft/phi-3-medium-4k-instruct,qwen/qwen1.5-32b,virology,0.030189053170136204,-0.02409638554216864,0.01
microsoft/phi-3-medium-4k-instruct,qwen/qwen2-72b-instruct,college_mathematics,-0.04898561480564145,0.010000000000000009,0.01
microsoft/phi-3-medium-4k-instruct,qwen/qwen2-72b-instruct,high_school_european_history,-0.04898561480564145,0.0121212121212122,0.01
microsoft/phi-3-medium-4k-instruct,qwen/qwen2-72b-instruct,international_law,-0.04898561480564145,0.04132231404958675,0.01
microsoft/phi-3-medium-4k-instruct,qwen/qwen2-72b-instruct,medical_genetics,-0.04898561480564145,0.010000000000000009,0.01
microsoft/phi-3-medium-4k-instruct,qwen/qwen2-72b-instruct,us_foreign_policy,-0.04898561480564145,0.010000000000000009,0.01
microsoft/phi-3-medium-4k-instruct,qwen/qwen2-72b-instruct,world_religions,-0.04898561480564145,0.01754385964912275,0.01
microsoft/phi-3-medium-4k-instruct,qwen/qwen2.5-72b-instruct-turbo,international_law,-0.05920451790627579,0.04132231404958675,0.01
microsoft/phi-3-medium-4k-instruct,qwen/qwen2.5-7b-instruct-turbo,business_ethics,0.04580977244749018,-0.019999999999999907,0.01
microsoft/phi-3-medium-4k-instruct,qwen/qwen2.5-7b-instruct-turbo,college_computer_science,0.04580977244749018,-0.030000000000000027,0.01
microsoft/phi-3-medium-4k-instruct,qwen/qwen2.5-7b-instruct-turbo,econometrics,0.04580977244749018,-0.02631578947368418,0.01
microsoft/phi-3-medium-4k-instruct,qwen/qwen2.5-7b-instruct-turbo,electrical_engineering,0.04580977244749018,-0.03448275862068961,0.01
microsoft/phi-3-medium-4k-instruct,qwen/qwen2.5-7b-instruct-turbo,high_school_mathematics,0.04580977244749018,-0.022222222222222254,0.01
microsoft/phi-3-medium-4k-instruct,qwen/qwen2.5-7b-instruct-turbo,virology,0.04580977244749018,-0.02409638554216864,0.01
microsoft/phi-3-medium-4k-instruct,snowflake/snowflake-arctic-instruct,computer_security,0.09794780665869995,-0.04999999999999993,0.01
microsoft/phi-3-small-8k-instruct,mistralai/mixtral-8x22b,business_ethics,-0.021421908231065157,0.030000000000000027,0.01
microsoft/phi-3-small-8k-instruct,mistralai/mixtral-8x22b,clinical_knowledge,-0.021421908231065157,0.01132075471698113,0.01
microsoft/phi-3-small-8k-instruct,mistralai/mixtral-8x22b,high_school_european_history,-0.021421908231065157,0.024242424242424176,0.01
microsoft/phi-3-small-8k-instruct,mistralai/mixtral-8x22b,high_school_mathematics,-0.021421908231065157,0.033333333333333326,0.01
microsoft/phi-3-small-8k-instruct,mistralai/mixtral-8x22b,high_school_microeconomics,-0.021421908231065157,0.03361344537815125,0.01
microsoft/phi-3-small-8k-instruct,mistralai/mixtral-8x22b,high_school_physics,-0.021421908231065157,0.019867549668874163,0.01
microsoft/phi-3-small-8k-instruct,mistralai/mixtral-8x22b,management,-0.021421908231065157,0.01941747572815533,0.01
microsoft/phi-3-small-8k-instruct,mistralai/mixtral-8x22b,moral_scenarios,-0.021421908231065157,0.06480446927374306,0.01
microsoft/phi-3-small-8k-instruct,mistralai/mixtral-8x22b,professional_accounting,-0.021421908231065157,0.010638297872340496,0.01
microsoft/phi-3-small-8k-instruct,mistralai/mixtral-8x7b-32kseqlen,college_biology,0.03952421221736402,-0.02083333333333337,0.01
microsoft/phi-3-small-8k-instruct,mistralai/mixtral-8x7b-32kseqlen,college_computer_science,0.03952421221736402,-0.050000000000000044,0.01
microsoft/phi-3-small-8k-instruct,mistralai/mixtral-8x7b-32kseqlen,computer_security,0.03952421221736402,-0.040000000000000036,0.01
microsoft/phi-3-small-8k-instruct,mistralai/mixtral-8x7b-32kseqlen,high_school_world_history,0.03952421221736402,-0.03797468354430378,0.01
microsoft/phi-3-small-8k-instruct,mistralai/mixtral-8x7b-32kseqlen,human_sexuality,0.03952421221736402,-0.05343511450381677,0.01
microsoft/phi-3-small-8k-instruct,mistralai/mixtral-8x7b-32kseqlen,marketing,0.03952421221736402,-0.02564102564102566,0.01
microsoft/phi-3-small-8k-instruct,mistralai/mixtral-8x7b-32kseqlen,miscellaneous,0.03952421221736402,-0.010217113665389577,0.01
microsoft/phi-3-small-8k-instruct,mistralai/mixtral-8x7b-32kseqlen,world_religions,0.03952421221736402,-0.04678362573099415,0.01
microsoft/phi-3-small-8k-instruct,mistralai/open-mistral-nemo-2407,computer_security,0.1034829280225954,-0.040000000000000036,0.01
microsoft/phi-3-small-8k-instruct,mistralai/open-mistral-nemo-2407,virology,0.1034829280225954,-0.012048192771084265,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-110b-chat,anatomy,-0.011064967172351614,0.029629629629629672,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-110b-chat,clinical_knowledge,-0.011064967172351614,0.0641509433962264,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-110b-chat,college_physics,-0.011064967172351614,0.0490196078431373,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-110b-chat,global_facts,-0.011064967172351614,0.010000000000000009,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-110b-chat,high_school_biology,-0.011064967172351614,0.02580645161290318,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-110b-chat,high_school_macroeconomics,-0.011064967172351614,0.043589743589743546,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-110b-chat,high_school_mathematics,-0.011064967172351614,0.01851851851851849,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-110b-chat,high_school_microeconomics,-0.011064967172351614,0.02941176470588236,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-110b-chat,high_school_physics,-0.011064967172351614,0.026490066225165476,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-110b-chat,high_school_statistics,-0.011064967172351614,0.05555555555555558,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-110b-chat,machine_learning,-0.011064967172351614,0.017857142857142905,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-110b-chat,management,-0.011064967172351614,0.06796116504854377,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-110b-chat,moral_disputes,-0.011064967172351614,0.017341040462427793,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-110b-chat,nutrition,-0.011064967172351614,0.02941176470588236,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-110b-chat,professional_psychology,-0.011064967172351614,0.014705882352941235,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-110b-chat,security_studies,-0.011064967172351614,0.06938775510204076,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-110b-chat,sociology,-0.011064967172351614,0.01990049751243783,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-110b-chat,us_foreign_policy,-0.011064967172351614,0.07999999999999996,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-14b,computer_security,0.07033950837959269,-0.06999999999999995,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-14b,high_school_computer_science,0.07033950837959269,-0.020000000000000018,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-14b,world_religions,0.07033950837959269,-0.01754385964912275,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-32b,college_biology,0.012449044929153552,-0.02083333333333337,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-32b,college_mathematics,0.012449044929153552,-0.030000000000000027,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-32b,college_medicine,0.012449044929153552,-0.01734104046242768,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-32b,electrical_engineering,0.012449044929153552,-0.04137931034482756,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-32b,elementary_mathematics,0.012449044929153552,-0.06613756613756616,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-32b,high_school_computer_science,0.012449044929153552,-0.09999999999999998,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-32b,high_school_geography,0.012449044929153552,-0.02020202020202022,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-32b,high_school_world_history,0.012449044929153552,-0.021097046413502185,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-32b,human_sexuality,0.012449044929153552,-0.030534351145038108,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-32b,international_law,0.012449044929153552,-0.03305785123966942,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-32b,logical_fallacies,0.012449044929153552,-0.012269938650306789,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-32b,marketing,0.012449044929153552,-0.038461538461538436,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-32b,medical_genetics,0.012449044929153552,-0.010000000000000009,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-32b,miscellaneous,0.012449044929153552,-0.012771392081736943,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-32b,security_studies,0.012449044929153552,-0.02448979591836742,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-32b,virology,0.012449044929153552,-0.030120481927710774,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-32b,world_religions,0.012449044929153552,-0.029239766081871288,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-72b,college_chemistry,-0.017139291759417086,0.040000000000000036,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-72b,econometrics,-0.017139291759417086,0.05263157894736836,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-72b,formal_logic,-0.017139291759417086,0.03968253968253965,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-72b,high_school_biology,-0.017139291759417086,0.032258064516129004,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-72b,high_school_european_history,-0.017139291759417086,0.012121212121212088,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-72b,high_school_microeconomics,-0.017139291759417086,0.0672268907563025,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-72b,high_school_physics,-0.017139291759417086,0.013245033112582738,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-72b,high_school_statistics,-0.017139291759417086,0.02314814814814814,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-72b,jurisprudence,-0.017139291759417086,0.01851851851851849,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-72b,management,-0.017139291759417086,0.04854368932038844,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-72b,moral_scenarios,-0.017139291759417086,0.04134078212290504,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-72b,professional_psychology,-0.017139291759417086,0.02614379084967322,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen1.5-72b,us_foreign_policy,-0.017139291759417086,0.010000000000000009,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen2-72b-instruct,us_foreign_policy,-0.0667256230466241,0.010000000000000009,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen2.5-7b-instruct-turbo,abstract_algebra,0.02806976420650753,-0.04999999999999999,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen2.5-7b-instruct-turbo,business_ethics,0.02806976420650753,-0.04999999999999993,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen2.5-7b-instruct-turbo,college_computer_science,0.02806976420650753,-0.050000000000000044,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen2.5-7b-instruct-turbo,computer_security,0.02806976420650753,-0.020000000000000018,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen2.5-7b-instruct-turbo,econometrics,0.02806976420650753,-0.04385964912280704,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen2.5-7b-instruct-turbo,electrical_engineering,0.02806976420650753,-0.027586206896551668,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen2.5-7b-instruct-turbo,elementary_mathematics,0.02806976420650753,-0.023809523809523836,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen2.5-7b-instruct-turbo,high_school_computer_science,0.02806976420650753,-0.06999999999999995,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen2.5-7b-instruct-turbo,high_school_mathematics,0.02806976420650753,-0.029629629629629617,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen2.5-7b-instruct-turbo,high_school_statistics,0.02806976420650753,-0.01388888888888895,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen2.5-7b-instruct-turbo,high_school_world_history,0.02806976420650753,-0.029535864978903037,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen2.5-7b-instruct-turbo,marketing,0.02806976420650753,-0.02136752136752129,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen2.5-7b-instruct-turbo,medical_genetics,0.02806976420650753,-0.010000000000000009,0.01
microsoft/phi-3-small-8k-instruct,qwen/qwen2.5-7b-instruct-turbo,virology,0.02806976420650753,-0.030120481927710774,0.01
microsoft/phi-3-small-8k-instruct,snowflake/snowflake-arctic-instruct,computer_security,0.0802077984177173,-0.06999999999999995,0.01
microsoft/phi-3-small-8k-instruct,snowflake/snowflake-arctic-instruct,human_sexuality,0.0802077984177173,-0.030534351145038108,0.01
microsoft/phi-3-small-8k-instruct,snowflake/snowflake-arctic-instruct,world_religions,0.0802077984177173,-0.029239766081871288,0.01
