subject_a,subject_b,k,jaccard,ties_included_at_boundary
high_school_microeconomics,professional_law,1,1.0,True
high_school_microeconomics,professional_law,3,1.0,True
high_school_microeconomics,professional_law,5,0.5,True
high_school_microeconomics,professional_law,10,0.8181818181818182,True
high_school_microeconomics,professional_medicine,1,1.0,True
high_school_microeconomics,professional_medicine,3,0.5,True
high_school_microeconomics,professional_medicine,5,0.5,True
high_school_microeconomics,professional_medicine,10,0.6666666666666666,True
high_school_microeconomics,professional_psychology,1,1.0,True
high_school_microeconomics,professional_psychology,3,0.2,True
high_school_microeconomics,professional_psychology,5,0.5,True
high_school_microeconomics,professional_psychology,10,0.6666666666666666,True
high_school_microeconomics,public_relations,1,0.0,True
high_school_microeconomics,public_relations,3,0.5,True
high_school_microeconomics,public_relations,5,0.5,True
high_school_microeconomics,public_relations,10,0.38461538461538464,True
high_school_microeconomics,security_studies,1,0.0,True
high_school_microeconomics,security_studies,3,0.2,True
high_school_microeconomics,security_studies,5,0.2857142857142857,True
high_school_microeconomics,security_studies,10,0.5384615384615384,True
high_school_microeconomics,sociology,1,1.0,True
high_school_microeconomics,sociology,3,0.5,True
high_school_microeconomics,sociology,5,0.5,True
high_school_microeconomics,sociology,10,0.5833333333333334,True
high_school_microeconomics,us_foreign_policy,1,0.0,True
high_school_microeconomics,us_foreign_policy,3,0.3333333333333333,True
high_school_microeconomics,us_foreign_policy,5,0.125,True
high_school_microeconomics,us_foreign_policy,10,0.35714285714285715,True
high_school_microeconomics,virology,1,0.0,True
high_school_microeconomics,virology,3,0.25,True
high_school_microeconomics,virology,5,0.14285714285714285,True
high_school_microeconomics,virology,10,0.3333333333333333,True
high_school_microeconomics,world_religions,1,0.0,True
high_school_microeconomics,world_religions,3,0.25,True
high_school_microeconomics,world_religions,5,0.3333333333333333,True
high_school_microeconomics,world_religions,10,0.42857142857142855,True
high_school_physics,high_school_psychology,1,1.0,True
high_school_physics,high_school_psychology,3,0.25,True
high_school_physics,high_school_psychology,5,0.5714285714285714,True
high_school_physics,high_school_psychology,10,0.7272727272727273,True
high_school_physics,high_school_statistics,1,1.0,True
high_school_physics,high_school_statistics,3,0.6666666666666666,True
high_school_physics,high_school_statistics,5,0.42857142857142855,True
high_school_physics,high_school_statistics,10,0.8181818181818182,True
high_school_physics,high_school_us_history,1,1.0,True
high_school_physics,high_school_us_history,3,0.25,True
high_school_physics,high_school_us_history,5,0.42857142857142855,True
high_school_physics,high_school_us_history,10,0.5384615384615384,True
high_school_physics,high_school_world_history,1,0.0,True
high_school_physics,high_school_world_history,3,0.25,True
high_school_physics,high_school_world_history,5,0.42857142857142855,True
high_school_physics,high_school_world_history,10,0.5833333333333334,True
high_school_physics,human_aging,1,1.0,True
high_school_physics,human_aging,3,0.6666666666666666,True
high_school_physics,human_aging,5,0.42857142857142855,True
high_school_physics,human_aging,10,0.5833333333333334,True
high_school_physics,human_sexuality,1,1.0,True
high_school_physics,human_sexuality,3,0.25,True
high_school_physics,human_sexuality,5,0.2857142857142857,True
high_school_physics,human_sexuality,10,0.3125,True
high_school_physics,international_law,1,0.0,True
high_school_physics,international_law,3,1.0,True
high_school_physics,international_law,5,0.42857142857142855,True
high_school_physics,international_law,10,0.42857142857142855,True
high_school_physics,jurisprudence,1,0.0,True
high_school_physics,jurisprudence,3,0.25,True
high_school_physics,jurisprudence,5,0.25,True
high_school_physics,jurisprudence,10,0.7272727272727273,True
high_school_physics,logical_fallacies,1,0.0,True
high_school_physics,logical_fallacies,3,0.6666666666666666,True
high_school_physics,logical_fallacies,5,0.6666666666666666,True
high_school_physics,logical_fallacies,10,0.42857142857142855,True
high_school_physics,machine_learning,1,0.0,True
high_school_physics,machine_learning,3,0.6666666666666666,True
high_school_physics,machine_learning,5,0.8,True
high_school_physics,machine_learning,10,0.6666666666666666,True
high_school_physics,management,1,0.0,True
high_school_physics,management,3,0.0,True
high_school_physics,management,5,0.2857142857142857,True
high_school_physics,management,10,0.5384615384615384,True
high_school_physics,marketing,1,0.0,True
high_school_physics,marketing,3,0.25,True
high_school_physics,marketing,5,0.6666666666666666,True
high_school_physics,marketing,10,0.46153846153846156,True
high_school_physics,medical_genetics,1,1.0,True
high_school_physics,medical_genetics,3,0.6666666666666666,True
high_school_physics,medical_genetics,5,0.6666666666666666,True
high_school_physics,medical_genetics,10,0.7272727272727273,True
high_school_physics,miscellaneous,1,1.0,True
high_school_physics,miscellaneous,3,0.6666666666666666,True
high_school_physics,miscellaneous,5,0.6666666666666666,True
high_school_physics,miscellaneous,10,0.46153846153846156,True
high_school_physics,moral_disputes,1,1.0,True
high_school_physics,moral_disputes,3,1.0,True
high_school_physics,moral_disputes,5,0.5,True
high_school_physics,moral_disputes,10,0.8181818181818182,True
high_school_physics,moral_scenarios,1,0.0,True
high_school_physics,moral_scenarios,3,0.25,True
high_school_physics,moral_scenarios,5,0.42857142857142855,True
high_school_physics,moral_scenarios,10,0.6666666666666666,True
high_school_physics,nutrition,1,0.0,True
high_school_physics,nutrition,3,0.6666666666666666,True
high_school_physics,nutrition,5,0.6666666666666666,True
high_school_physics,nutrition,10,0.5384615384615384,True
high_school_physics,philosophy,1,1.0,True
high_school_physics,philosophy,3,0.6666666666666666,True
high_school_physics,philosophy,5,0.42857142857142855,True
high_school_physics,philosophy,10,0.6666666666666666,True
high_school_physics,prehistory,1,0.0,True
high_school_physics,prehistory,3,0.6666666666666666,True
high_school_physics,prehistory,5,0.6666666666666666,True
high_school_physics,prehistory,10,0.6666666666666666,True
high_school_physics,professional_accounting,1,1.0,True
high_school_physics,professional_accounting,3,0.6666666666666666,True
high_school_physics,professional_accounting,5,0.6666666666666666,True
high_school_physics,professional_accounting,10,0.7272727272727273,True
high_school_physics,professional_law,1,1.0,True
high_school_physics,professional_law,3,0.6666666666666666,True
high_school_physics,professional_law,5,0.6666666666666666,True
high_school_physics,professional_law,10,0.8181818181818182,True
high_school_physics,professional_medicine,1,1.0,True
high_school_physics,professional_medicine,3,0.6666666666666666,True
high_school_physics,professional_medicine,5,0.6666666666666666,True
high_school_physics,professional_medicine,10,0.6666666666666666,True
high_school_physics,professional_psychology,1,1.0,True
high_school_physics,professional_psychology,3,0.25,True
high_school_physics,professional_psychology,5,0.6666666666666666,True
high_school_physics,professional_psychology,10,0.6666666666666666,True
high_school_physics,public_relations,1,0.0,True
high_school_physics,public_relations,3,0.6666666666666666,True
high_school_physics,public_relations,5,0.42857142857142855,True
high_school_physics,public_relations,10,0.38461538461538464,True
high_school_physics,security_studies,1,0.0,True
high_school_physics,security_studies,3,0.25,True
high_school_physics,security_studies,5,0.42857142857142855,True
high_school_physics,security_studies,10,0.5384615384615384,True
high_school_physics,sociology,1,1.0,True
high_school_physics,sociology,3,0.6666666666666666,True
high_school_physics,sociology,5,0.6666666666666666,True
high_school_physics,sociology,10,0.5833333333333334,True
high_school_physics,us_foreign_policy,1,0.0,True
high_school_physics,us_foreign_policy,3,0.0,True
high_school_physics,us_foreign_policy,5,0.1111111111111111,True
high_school_physics,us_foreign_policy,10,0.35714285714285715,True
high_school_physics,virology,1,0.0,True
high_school_physics,virology,3,0.3333333333333333,True
high_school_physics,virology,5,0.125,True
high_school_physics,virology,10,0.3333333333333333,True
high_school_physics,world_religions,1,0.0,True
high_school_physics,world_religions,3,0.3333333333333333,True
high_school_physics,world_religions,5,0.2857142857142857,True
high_school_physics,world_religions,10,0.5384615384615384,True
high_school_psychology,high_school_statistics,1,1.0,True
high_school_psychology,high_school_statistics,3,0.5,True
high_school_psychology,high_school_statistics,5,0.5714285714285714,True
high_school_psychology,high_school_statistics,10,0.9,True
high_school_psychology,high_school_us_history,1,1.0,True
high_school_psychology,high_school_us_history,3,0.2,True
high_school_psychology,high_school_us_history,5,0.375,True
high_school_psychology,high_school_us_history,10,0.5833333333333334,True
high_school_psychology,high_school_world_history,1,0.0,True
high_school_psychology,high_school_world_history,3,0.0,True
high_school_psychology,high_school_world_history,5,0.375,True
high_school_psychology,high_school_world_history,10,0.6363636363636364,True
high_school_psychology,human_aging,1,1.0,True
high_school_psychology,human_aging,3,0.2,True
high_school_psychology,human_aging,5,0.375,True
high_school_psychology,human_aging,10,0.8,True
high_school_psychology,human_sexuality,1,1.0,True
high_school_psychology,human_sexuality,3,0.2,True
high_school_psychology,human_sexuality,5,0.1111111111111111,True
high_school_psychology,human_sexuality,10,0.3333333333333333,True
high_school_psychology,international_law,1,0.0,True
high_school_psychology,international_law,3,0.25,True
high_school_psychology,international_law,5,0.5714285714285714,True
high_school_psychology,international_law,10,0.35714285714285715,True
high_school_psychology,jurisprudence,1,0.0,True
high_school_psychology,jurisprudence,3,0.2,True
high_school_psychology,jurisprudence,5,0.375,True
high_school_psychology,jurisprudence,10,0.6363636363636364,True
high_school_psychology,logical_fallacies,1,0.0,True
high_school_psychology,logical_fallacies,3,0.2,True
high_school_psychology,logical_fallacies,5,0.375,True
high_school_psychology,logical_fallacies,10,0.46153846153846156,True
high_school_psychology,machine_learning,1,0.0,True
high_school_psychology,machine_learning,3,0.5,True
high_school_psychology,machine_learning,5,0.42857142857142855,True
high_school_psychology,machine_learning,10,0.7272727272727273,True
high_school_psychology,management,1,0.0,True
high_school_psychology,management,3,0.16666666666666666,True
high_school_psychology,management,5,0.42857142857142855,True
high_school_psychology,management,10,0.5833333333333334,True
high_school_psychology,marketing,1,0.0,True
high_school_psychology,marketing,3,0.2,True
high_school_psychology,marketing,5,0.375,True
high_school_psychology,marketing,10,0.6363636363636364,True
high_school_psychology,medical_genetics,1,1.0,True
high_school_psychology,medical_genetics,3,0.2,True
high_school_psychology,medical_genetics,5,0.8333333333333334,True
high_school_psychology,medical_genetics,10,0.8,True
high_school_psychology,miscellaneous,1,1.0,True
high_school_psychology,miscellaneous,3,0.2,True
high_school_psychology,miscellaneous,5,0.375,True
high_school_psychology,miscellaneous,10,0.5,True
high_school_psychology,moral_disputes,1,1.0,True
high_school_psychology,moral_disputes,3,0.25,True
high_school_psychology,moral_disputes,5,0.42857142857142855,True
high_school_psychology,moral_disputes,10,0.9,True
high_school_psychology,moral_scenarios,1,0.0,True
high_school_psychology,moral_scenarios,3,0.0,True
high_school_psychology,moral_scenarios,5,0.375,True
high_school_psychology,moral_scenarios,10,0.5833333333333334,True
high_school_psychology,nutrition,1,0.0,True
high_school_psychology,nutrition,3,0.2,True
high_school_psychology,nutrition,5,0.5714285714285714,True
high_school_psychology,nutrition,10,0.7272727272727273,True
high_school_psychology,philosophy,1,1.0,True
high_school_psychology,philosophy,3,0.2,True
high_school_psychology,philosophy,5,0.2222222222222222,True
high_school_psychology,philosophy,10,0.7272727272727273,True
high_school_psychology,prehistory,1,0.0,True
high_school_psychology,prehistory,3,0.2,True
high_school_psychology,prehistory,5,0.375,True
high_school_psychology,prehistory,10,0.7272727272727273,True
high_school_psychology,professional_accounting,1,1.0,True
high_school_psychology,professional_accounting,3,0.2,True
high_school_psychology,professional_accounting,5,0.375,True
high_school_psychology,professional_accounting,10,0.6363636363636364,True
high_school_psychology,professional_law,1,1.0,True
high_school_psychology,professional_law,3,0.5,True
high_school_psychology,professional_law,5,0.8333333333333334,True
high_school_psychology,professional_law,10,0.5833333333333334,True
high_school_psychology,professional_medicine,1,1.0,True
high_school_psychology,professional_medicine,3,0.2,True
high_school_psychology,professional_medicine,5,0.8333333333333334,True
high_school_psychology,professional_medicine,10,0.7272727272727273,True
high_school_psychology,professional_psychology,1,1.0,True
high_school_psychology,professional_psychology,3,0.2,True
high_school_psychology,professional_psychology,5,0.375,True
high_school_psychology,professional_psychology,10,0.7272727272727273,True
high_school_psychology,public_relations,1,0.0,True
high_school_psychology,public_relations,3,0.2,True
high_school_psychology,public_relations,5,0.375,True
high_school_psychology,public_relations,10,0.21428571428571427,True
high_school_psychology,security_studies,1,0.0,True
high_school_psychology,security_studies,3,0.0,True
high_school_psychology,security_studies,5,0.5714285714285714,True
high_school_psychology,security_studies,10,0.7272727272727273,True
high_school_psychology,sociology,1,1.0,True
high_school_psychology,sociology,3,0.2,True
high_school_psychology,sociology,5,0.375,True
high_school_psychology,sociology,10,0.8,True
high_school_psychology,us_foreign_policy,1,0.0,True
high_school_psychology,us_foreign_policy,3,0.3333333333333333,True
high_school_psychology,us_foreign_policy,5,0.1,True
high_school_psychology,us_foreign_policy,10,0.38461538461538464,True
high_school_psychology,virology,1,0.0,True
high_school_psychology,virology,3,0.25,True
high_school_psychology,virology,5,0.1111111111111111,True
high_school_psychology,virology,10,0.35714285714285715,True
high_school_psychology,world_religions,1,0.0,True
high_school_psychology,world_religions,3,0.25,True
high_school_psychology,world_religions,5,0.25,True
high_school_psychology,world_religions,10,0.7272727272727273,True
high_school_statistics,high_school_us_history,1,1.0,True
high_school_statistics,high_school_us_history,3,0.2,True
high_school_statistics,high_school_us_history,5,0.1111111111111111,True
high_school_statistics,high_school_us_history,10,0.6666666666666666,True
high_school_statistics,high_school_world_history,1,0.0,True
high_school_statistics,high_school_world_history,3,0.2,True
high_school_statistics,high_school_world_history,5,0.1111111111111111,True
high_school_statistics,high_school_world_history,10,0.7272727272727273,True
high_school_statistics,human_aging,1,1.0,True
high_school_statistics,human_aging,3,0.5,True
high_school_statistics,human_aging,5,0.25,True
high_school_statistics,human_aging,10,0.7272727272727273,True
high_school_statistics,human_sexuality,1,1.0,True
high_school_statistics,human_sexuality,3,0.2,True
high_school_statistics,human_sexuality,5,0.2857142857142857,True
high_school_statistics,human_sexuality,10,0.4,True
high_school_statistics,international_law,1,0.0,True
high_school_statistics,international_law,3,0.6666666666666666,True
high_school_statistics,international_law,5,0.25,True
high_school_statistics,international_law,10,0.42857142857142855,True
high_school_statistics,jurisprudence,1,0.0,True
high_school_statistics,jurisprudence,3,0.2,True
high_school_statistics,jurisprudence,5,0.1111111111111111,True
high_school_statistics,jurisprudence,10,0.5833333333333334,True
high_school_statistics,logical_fallacies,1,0.0,True
high_school_statistics,logical_fallacies,3,0.5,True
high_school_statistics,logical_fallacies,5,0.42857142857142855,True
high_school_statistics,logical_fallacies,10,0.5384615384615384,True
high_school_statistics,machine_learning,1,0.0,True
high_school_statistics,machine_learning,3,1.0,True
high_school_statistics,machine_learning,5,0.5,True
high_school_statistics,machine_learning,10,0.6666666666666666,True
high_school_statistics,management,1,0.0,True
high_school_statistics,management,3,0.16666666666666666,True
high_school_statistics,management,5,0.125,True
high_school_statistics,management,10,0.6666666666666666,True
high_school_statistics,marketing,1,0.0,True
high_school_statistics,marketing,3,0.5,True
high_school_statistics,marketing,5,0.42857142857142855,True
high_school_statistics,marketing,10,0.5833333333333334,True
high_school_statistics,medical_genetics,1,1.0,True
high_school_statistics,medical_genetics,3,0.5,True
high_school_statistics,medical_genetics,5,0.42857142857142855,True
high_school_statistics,medical_genetics,10,0.7272727272727273,True
high_school_statistics,miscellaneous,1,1.0,True
high_school_statistics,miscellaneous,3,0.5,True
high_school_statistics,miscellaneous,5,0.42857142857142855,True
high_school_statistics,miscellaneous,10,0.5833333333333334,True
high_school_statistics,moral_disputes,1,1.0,True
high_school_statistics,moral_disputes,3,0.6666666666666666,True
high_school_statistics,moral_disputes,5,0.5,True
high_school_statistics,moral_disputes,10,1.0,True
high_school_statistics,moral_scenarios,1,0.0,True
high_school_statistics,moral_scenarios,3,0.2,True
high_school_statistics,moral_scenarios,5,0.25,True
high_school_statistics,moral_scenarios,10,0.6666666666666666,True
high_school_statistics,nutrition,1,0.0,True
high_school_statistics,nutrition,3,0.5,True
high_school_statistics,nutrition,5,0.25,True
high_school_statistics,nutrition,10,0.6666666666666666,True
high_school_statistics,philosophy,1,1.0,True
high_school_statistics,philosophy,3,0.5,True
high_school_statistics,philosophy,5,0.25,True
high_school_statistics,philosophy,10,0.8181818181818182,True
high_school_statistics,prehistory,1,0.0,True
high_school_statistics,prehistory,3,0.5,True
high_school_statistics,prehistory,5,0.42857142857142855,True
high_school_statistics,prehistory,10,0.8181818181818182,True
high_school_statistics,professional_accounting,1,1.0,True
high_school_statistics,professional_accounting,3,0.5,True
high_school_statistics,professional_accounting,5,0.42857142857142855,True
high_school_statistics,professional_accounting,10,0.5833333333333334,True
high_school_statistics,professional_law,1,1.0,True
high_school_statistics,professional_law,3,1.0,True
high_school_statistics,professional_law,5,0.42857142857142855,True
high_school_statistics,professional_law,10,0.6666666666666666,True
high_school_statistics,professional_medicine,1,1.0,True
high_school_statistics,professional_medicine,3,0.5,True
high_school_statistics,professional_medicine,5,0.42857142857142855,True
high_school_statistics,professional_medicine,10,0.6666666666666666,True
high_school_statistics,professional_psychology,1,1.0,True
high_school_statistics,professional_psychology,3,0.2,True
high_school_statistics,professional_psychology,5,0.42857142857142855,True
high_school_statistics,professional_psychology,10,0.8181818181818182,True
high_school_statistics,public_relations,1,0.0,True
high_school_statistics,public_relations,3,0.5,True
high_school_statistics,public_relations,5,0.6666666666666666,True
high_school_statistics,public_relations,10,0.2857142857142857,True
high_school_statistics,security_studies,1,0.0,True
high_school_statistics,security_studies,3,0.2,True
high_school_statistics,security_studies,5,0.25,True
high_school_statistics,security_studies,10,0.6666666666666666,True
high_school_statistics,sociology,1,1.0,True
high_school_statistics,sociology,3,0.5,True
high_school_statistics,sociology,5,0.42857142857142855,True
high_school_statistics,sociology,10,0.7272727272727273,True
high_school_statistics,us_foreign_policy,1,0.0,True
high_school_statistics,us_foreign_policy,3,0.3333333333333333,True
high_school_statistics,us_foreign_policy,5,0.1111111111111111,True
high_school_statistics,us_foreign_policy,10,0.35714285714285715,True
high_school_statistics,virology,1,0.0,True
high_school_statistics,virology,3,0.25,True
high_school_statistics,virology,5,0.2857142857142857,True
high_school_statistics,virology,10,0.42857142857142855,True
high_school_statistics,world_religions,1,0.0,True
high_school_statistics,world_religions,3,0.25,True
high_school_statistics,world_religions,5,0.2857142857142857,True
high_school_statistics,world_religions,10,0.6666666666666666,True
high_school_us_history,high_school_world_history,1,0.0,True
high_school_us_history,high_school_world_history,3,0.5,True
high_school_us_history,high_school_world_history,5,0.6666666666666666,True
high_school_us_history,high_school_world_history,10,0.7272727272727273,True
high_school_us_history,human_aging,1,1.0,True
high_school_us_history,human_aging,3,0.5,True
high_school_us_history,human_aging,5,0.42857142857142855,True
high_school_us_history,human_aging,10,0.5833333333333334,True
high_school_us_history,human_sexuality,1,1.0,True
high_school_us_history,human_sexuality,3,0.2,True
high_school_us_history,human_sexuality,5,0.2857142857142857,True
high_school_us_history,human_sexuality,10,0.5,True
high_school_us_history,international_law,1,0.0,True
high_school_us_history,international_law,3,0.25,True
high_school_us_history,international_law,5,0.42857142857142855,True
high_school_us_history,international_law,10,0.5384615384615384,True
high_school_us_history,jurisprudence,1,0.0,True
high_school_us_history,jurisprudence,3,0.2,True
high_school_us_history,jurisprudence,5,0.42857142857142855,True
high_school_us_history,jurisprudence,10,0.46153846153846156,True
high_school_us_history,logical_fallacies,1,0.0,True
high_school_us_history,logical_fallacies,3,0.2,True
high_school_us_history,logical_fallacies,5,0.25,True
high_school_us_history,logical_fallacies,10,0.5384615384615384,True
high_school_us_history,machine_learning,1,0.0,True
high_school_us_history,machine_learning,3,0.2,True
high_school_us_history,machine_learning,5,0.2857142857142857,True
high_school_us_history,machine_learning,10,0.6666666666666666,True
high_school_us_history,management,1,0.0,True
high_school_us_history,management,3,0.4,True
high_school_us_history,management,5,0.5,True
high_school_us_history,management,10,0.5384615384615384,True
high_school_us_history,marketing,1,0.0,True
high_school_us_history,marketing,3,0.0,True
high_school_us_history,marketing,5,0.25,True
high_school_us_history,marketing,10,0.5833333333333334,True
high_school_us_history,medical_genetics,1,1.0,True
high_school_us_history,medical_genetics,3,0.2,True
high_school_us_history,medical_genetics,5,0.42857142857142855,True
high_school_us_history,medical_genetics,10,0.5833333333333334,True
high_school_us_history,miscellaneous,1,1.0,True
high_school_us_history,miscellaneous,3,0.2,True
high_school_us_history,miscellaneous,5,0.25,True
high_school_us_history,miscellaneous,10,0.5833333333333334,True
high_school_us_history,moral_disputes,1,1.0,True
high_school_us_history,moral_disputes,3,0.25,True
high_school_us_history,moral_disputes,5,0.2857142857142857,True
high_school_us_history,moral_disputes,10,0.6666666666666666,True
high_school_us_history,moral_scenarios,1,0.0,True
high_school_us_history,moral_scenarios,3,0.2,True
high_school_us_history,moral_scenarios,5,0.42857142857142855,True
high_school_us_history,moral_scenarios,10,0.5384615384615384,True
high_school_us_history,nutrition,1,0.0,True
high_school_us_history,nutrition,3,0.2,True
high_school_us_history,nutrition,5,0.6666666666666666,True
high_school_us_history,nutrition,10,0.5384615384615384,True
high_school_us_history,philosophy,1,1.0,True
high_school_us_history,philosophy,3,0.5,True
high_school_us_history,philosophy,5,0.42857142857142855,True
high_school_us_history,philosophy,10,0.6666666666666666,True
high_school_us_history,prehistory,1,0.0,True
high_school_us_history,prehistory,3,0.2,True
high_school_us_history,prehistory,5,0.42857142857142855,True
high_school_us_history,prehistory,10,0.8181818181818182,True
high_school_us_history,professional_accounting,1,1.0,True
high_school_us_history,professional_accounting,3,0.2,True
high_school_us_history,professional_accounting,5,0.25,True
high_school_us_history,professional_accounting,10,0.46153846153846156,True
high_school_us_history,professional_law,1,1.0,True
high_school_us_history,professional_law,3,0.2,True
high_school_us_history,professional_law,5,0.42857142857142855,True
high_school_us_history,professional_law,10,0.5384615384615384,True
high_school_us_history,professional_medicine,1,1.0,True
high_school_us_history,professional_medicine,3,0.5,True
high_school_us_history,professional_medicine,5,0.42857142857142855,True
high_school_us_history,professional_medicine,10,0.5384615384615384,True
high_school_us_history,professional_psychology,1,1.0,True
high_school_us_history,professional_psychology,3,0.5,True
high_school_us_history,professional_psychology,5,0.42857142857142855,True
high_school_us_history,professional_psychology,10,0.6666666666666666,True
high_school_us_history,public_relations,1,0.0,True
high_school_us_history,public_relations,3,0.2,True
high_school_us_history,public_relations,5,0.1111111111111111,True
high_school_us_history,public_relations,10,0.38461538461538464,True
high_school_us_history,security_studies,1,0.0,True
high_school_us_history,security_studies,3,0.2,True
high_school_us_history,security_studies,5,0.25,True
high_school_us_history,security_studies,10,0.5384615384615384,True
high_school_us_history,sociology,1,1.0,True
high_school_us_history,sociology,3,0.2,True
high_school_us_history,sociology,5,0.42857142857142855,True
high_school_us_history,sociology,10,0.5833333333333334,True
high_school_us_history,us_foreign_policy,1,0.0,True
high_school_us_history,us_foreign_policy,3,0.0,True
high_school_us_history,us_foreign_policy,5,0.0,True
high_school_us_history,us_foreign_policy,10,0.35714285714285715,True
high_school_us_history,virology,1,0.0,True
high_school_us_history,virology,3,0.25,True
high_school_us_history,virology,5,0.2857142857142857,True
high_school_us_history,virology,10,0.5384615384615384,True
high_school_us_history,world_religions,1,0.0,True
high_school_us_history,world_religions,3,0.25,True
high_school_us_history,world_religions,5,0.2857142857142857,True
high_school_us_history,world_religions,10,0.5384615384615384,True
high_school_world_history,human_aging,1,0.0,True
high_school_world_history,human_aging,3,0.5,True
high_school_world_history,human_aging,5,0.42857142857142855,True
high_school_world_history,human_aging,10,0.8,True
high_school_world_history,human_sexuality,1,0.0,True
high_school_world_history,human_sexuality,3,0.0,True
high_school_world_history,human_sexuality,5,0.125,True
high_school_world_history,human_sexuality,10,0.42857142857142855,True
high_school_world_history,international_law,1,1.0,True
high_school_world_history,international_law,3,0.25,True
high_school_world_history,international_law,5,0.42857142857142855,True
high_school_world_history,international_law,10,0.46153846153846156,True
high_school_world_history,jurisprudence,1,1.0,True
high_school_world_history,jurisprudence,3,0.0,True
high_school_world_history,jurisprudence,5,0.25,True
high_school_world_history,jurisprudence,10,0.5,True
high_school_world_history,logical_fallacies,1,0.0,True
high_school_world_history,logical_fallacies,3,0.2,True
high_school_world_history,logical_fallacies,5,0.25,True
high_school_world_history,logical_fallacies,10,0.46153846153846156,True
high_school_world_history,machine_learning,1,0.0,True
high_school_world_history,machine_learning,3,0.2,True
high_school_world_history,machine_learning,5,0.2857142857142857,True
high_school_world_history,machine_learning,10,0.5833333333333334,True
high_school_world_history,management,1,1.0,True
high_school_world_history,management,3,0.4,True
high_school_world_history,management,5,0.5,True
high_school_world_history,management,10,0.7272727272727273,True
high_school_world_history,marketing,1,0.0,True
high_school_world_history,marketing,3,0.2,True
high_school_world_history,marketing,5,0.25,True
high_school_world_history,marketing,10,0.5,True
high_school_world_history,medical_genetics,1,0.0,True
high_school_world_history,medical_genetics,3,0.2,True
high_school_world_history,medical_genetics,5,0.42857142857142855,True
high_school_world_history,medical_genetics,10,0.6363636363636364,True
high_school_world_history,miscellaneous,1,0.0,True
high_school_world_history,miscellaneous,3,0.2,True
high_school_world_history,miscellaneous,5,0.25,True
high_school_world_history,miscellaneous,10,0.5,True
high_school_world_history,moral_disputes,1,0.0,True
high_school_world_history,moral_disputes,3,0.25,True
high_school_world_history,moral_disputes,5,0.2857142857142857,True
high_school_world_history,moral_disputes,10,0.7272727272727273,True
high_school_world_history,moral_scenarios,1,0.0,True
high_school_world_history,moral_scenarios,3,0.5,True
high_school_world_history,moral_scenarios,5,0.6666666666666666,True
high_school_world_history,moral_scenarios,10,0.5833333333333334,True
high_school_world_history,nutrition,1,0.0,True
high_school_world_history,nutrition,3,0.2,True
high_school_world_history,nutrition,5,0.6666666666666666,True
high_school_world_history,nutrition,10,0.5833333333333334,True
high_school_world_history,philosophy,1,0.0,True
high_school_world_history,philosophy,3,0.5,True
high_school_world_history,philosophy,5,0.42857142857142855,True
high_school_world_history,philosophy,10,0.7272727272727273,True
high_school_world_history,prehistory,1,0.0,True
high_school_world_history,prehistory,3,0.2,True
high_school_world_history,prehistory,5,0.42857142857142855,True
high_school_world_history,prehistory,10,0.7272727272727273,True
high_school_world_history,professional_accounting,1,0.0,True
high_school_world_history,professional_accounting,3,0.2,True
high_school_world_history,professional_accounting,5,0.25,True
high_school_world_history,professional_accounting,10,0.5,True
high_school_world_history,professional_law,1,0.0,True
high_school_world_history,professional_law,3,0.2,True
high_school_world_history,professional_law,5,0.42857142857142855,True
high_school_world_history,professional_law,10,0.5833333333333334,True
high_school_world_history,professional_medicine,1,0.0,True
high_school_world_history,professional_medicine,3,0.5,True
high_school_world_history,professional_medicine,5,0.42857142857142855,True
high_school_world_history,professional_medicine,10,0.5833333333333334,True
high_school_world_history,professional_psychology,1,0.0,True
high_school_world_history,professional_psychology,3,0.2,True
high_school_world_history,professional_psychology,5,0.42857142857142855,True
high_school_world_history,professional_psychology,10,0.7272727272727273,True
high_school_world_history,public_relations,1,0.0,True
high_school_world_history,public_relations,3,0.2,True
high_school_world_history,public_relations,5,0.1111111111111111,True
high_school_world_history,public_relations,10,0.3076923076923077,True
high_school_world_history,security_studies,1,0.0,True
high_school_world_history,security_studies,3,0.5,True
high_school_world_history,security_studies,5,0.42857142857142855,True
high_school_world_history,security_studies,10,0.5833333333333334,True
high_school_world_history,sociology,1,0.0,True
high_school_world_history,sociology,3,0.2,True
high_school_world_history,sociology,5,0.42857142857142855,True
high_school_world_history,sociology,10,0.6363636363636364,True
high_school_world_history,us_foreign_policy,1,0.0,True
high_school_world_history,us_foreign_policy,3,0.0,True
high_school_world_history,us_foreign_policy,5,0.0,True
high_school_world_history,us_foreign_policy,10,0.2857142857142857,True
high_school_world_history,virology,1,1.0,True
high_school_world_history,virology,3,0.0,True
high_school_world_history,virology,5,0.125,True
high_school_world_history,virology,10,0.46153846153846156,True
high_school_world_history,world_religions,1,0.0,True
high_school_world_history,world_religions,3,0.0,True
high_school_world_history,world_religions,5,0.2857142857142857,True
high_school_world_history,world_religions,10,0.46153846153846156,True
human_aging,human_sexuality,1,1.0,True
human_aging,human_sexuality,3,0.2,True
human_aging,human_sexuality,5,0.125,True
human_aging,human_sexuality,10,0.3333333333333333,True
human_aging,international_law,1,0.0,True
human_aging,international_law,3,0.6666666666666666,True
human_aging,international_law,5,0.42857142857142855,True
human_aging,international_law,10,0.35714285714285715,True
