control,flaw_class,severity,seed,method,positive_count,AUPRC,AUROC,precision_at_k,interpretation
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8101,WITHOUT_MISSINGNESS,36,0.1830738972477588,0.4955746187363834,0.2222222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8101,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.8386844659723007,0.9242238562091504,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8101,WITHOUT_SUBJECT_RESIDUAL,36,1.0,1.0,1.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8102,WITHOUT_DIFFICULTY_CORRECTION,36,0.5570986229657426,0.9256535947712419,0.5277777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8102,WITHOUT_DUPLICATE,36,0.6804947705997335,0.8001089324618736,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8102,WITHOUT_FAMILY_BALANCING,36,0.6823886267355025,0.7962962962962963,0.6111111111111112,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8102,WITHOUT_MISSINGNESS,36,0.13546152963011487,0.3877995642701525,0.05555555555555555,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8102,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.6804947705997335,0.8001089324618736,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8102,WITHOUT_SUBJECT_RESIDUAL,36,1.0,1.0,1.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8103,WITHOUT_DIFFICULTY_CORRECTION,36,0.6574678149587492,0.9449210239651417,0.6388888888888888,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8103,WITHOUT_DUPLICATE,36,0.8515391358480988,0.9317129629629629,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8103,WITHOUT_FAMILY_BALANCING,36,0.8608059393798623,0.9400871459694989,0.7777777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8103,WITHOUT_MISSINGNESS,36,0.15961343640919334,0.4933959694989107,0.16666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8103,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.8515391358480988,0.9317129629629629,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8103,WITHOUT_SUBJECT_RESIDUAL,36,1.0,1.0,1.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8104,WITHOUT_DIFFICULTY_CORRECTION,36,0.5532346515561848,0.9137391067538126,0.5,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8104,WITHOUT_DUPLICATE,36,0.7988706862393267,0.8622004357298475,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8104,WITHOUT_FAMILY_BALANCING,36,0.8395200019703989,0.8937227668845316,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8104,WITHOUT_MISSINGNESS,36,0.13621198339068608,0.3756127450980392,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8104,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.7988706862393267,0.8622004357298475,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8104,WITHOUT_SUBJECT_RESIDUAL,36,1.0,1.0,1.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8105,WITHOUT_DIFFICULTY_CORRECTION,36,0.5755812636354951,0.9203431372549019,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8105,WITHOUT_DUPLICATE,36,0.8271711877122325,0.8939270152505446,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8105,WITHOUT_FAMILY_BALANCING,36,0.8191652831198103,0.9134667755991286,0.6944444444444444,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8105,WITHOUT_MISSINGNESS,36,0.22376605826737908,0.5039488017429193,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8105,WITHOUT_NEGATIVE_DISCRIMINATION,36,0.8271711877122325,0.8939270152505446,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW_ABLATION,MISSINGNESS,0.7,8105,WITHOUT_SUBJECT_RESIDUAL,36,1.0,1.0,1.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
